pet_type,year,month,breed,count
dogs,2018,4,Grand Basset Griffon Vendee,20
dogs,2018,4,Grand Bleu De Gascogne,10
dogs,2018,4,Grand Griffon Vendeen,NA
dogs,2018,4,Great Dane,1382
dogs,2018,4,Greyhound,152
dogs,2018,4,Greyster,31
dogs,2018,4,Griechischer Hirtenhund Hellenikos Poimenikos,10
dogs,2018,4,Griffon Belge,45
dogs,2018,4,Griffon Bleu De Gascogne,45
dogs,2018,4,Griffon Bruxellois,74
dogs,2018,4,Griffon Fauve De Bretagne,51
dogs,2018,4,Griffon Nivernais,30
dogs,2018,4,Griffon D Arret A Poil Dur Korthals,89
dogs,2018,4,Griffon Mittel,163
dogs,2018,4,Gronlandshund Qimmeq Qimuttoq,68
dogs,2018,4,Grosser Munsterlander,104
dogs,2018,4,Grosser Schweizer Sennenhund,1069
dogs,2018,4,Hamiltonstovare,NA
dogs,2018,4,Hannoverscher Schweisshund,185
dogs,2018,4,Harrier,NA
dogs,2018,4,Harzer Fuchs,23
dogs,2018,4,Heading Dog,8
dogs,2018,4,Hellinikos Ichnilatis,21
dogs,2018,4,Hokkaido,NA
dogs,2018,4,Hollandse Herdershond,511
dogs,2018,4,Hollandse Smoushond,NA
dogs,2018,4,Hovawart,959
dogs,2018,4,Hrvatski Ovcar,17
dogs,2018,4,Huntaway,NA
dogs,2018,4,Irish Glen Of Imaal Terrier,7
dogs,2018,4,Irish Red And White Setter,42
dogs,2018,4,Irish Soft Coated Wheaten Terrier,350
dogs,2018,4,Irish Water Spaniel,28
dogs,2018,4,Irish Wolfhound,223
dogs,2018,4,Islenskur Fjarhundur,276
dogs,2018,4,Istarski Kratkodlaki Gonic,7
dogs,2018,4,Istarski Ostrodlaki Gonic,NA
dogs,2018,4,Jack Russell Terrier,16638
dogs,2018,4,Jagdhund Gross,NA
dogs,2018,4,Jagdhund Klein,8
dogs,2018,4,Jagdhund Mittel,57
dogs,2018,4,Jagdterrier,884
dogs,2018,4,Jamthund,NA
dogs,2018,4,Kai,NA
dogs,2018,4,Kangal Coban Kopegi,181
dogs,2018,4,Karakatschan Bulg Hirtenhund,6
dogs,2018,4,Karjalankarhukoira,23
dogs,2018,4,Kavkazskaia Ovtcharka,73
dogs,2018,4,Kerry Blue Terrier,83
dogs,2018,4,Khalag Tazi Afghanischer Wustenhund,6
dogs,2018,4,King Charles Spaniel,149
dogs,2018,4,Kishu,7
dogs,2018,4,Kleiner Munsterlander,896
dogs,2018,4,Komondor,12
dogs,2018,4,Korea Jindo Dog,6
dogs,2018,4,Kraski Ovcar,NA
dogs,2018,4,Kreuzung,139837
dogs,2018,4,Kritikos Lagonikos,274
dogs,2018,4,Kromfohrlander,259
dogs,2018,4,Kuvasz,103
dogs,2018,4,Labrador Retriever,23134
dogs,2018,4,Lagotto Romagnolo,3295
dogs,2018,4,Lakeland Terrier,182
dogs,2018,4,Lancashire Heeler,NA
dogs,2018,4,Landseer,265
dogs,2018,4,Lapinporokoira,61
dogs,2018,4,Leonberger,774
dogs,2018,4,Lhasa Apso,1301
dogs,2018,4,Longhaired Whippet,150
dogs,2018,4,Louisiana Catahoula Leopard Dog,14
dogs,2018,4,Lurcher,16
dogs,2018,4,Magyar Agar,40
dogs,2018,4,Magyar Vizsla Drotzoru,6
dogs,2018,4,Magyar Vizsla Rovidszoru,1319
dogs,2018,4,Magyar Vizsla Rauhhaar,485
dogs,2018,4,Maltese,6362
dogs,2018,4,Manchester Terrier,117
dogs,2018,4,Markiesje,7
dogs,2018,4,Mastiff,53
dogs,2018,4,Mastin Espanol,36
dogs,2018,4,Mastin Del Pirineo,11
dogs,2018,4,Mastino Neapoletano,31
dogs,2018,4,Miniature Bull Terrier,438
dogs,2018,4,Molosse Gross,9
dogs,2018,4,Molosse Mitttelgross,5
dogs,2018,4,Molosse Riesig,NA
dogs,2018,4,Mongolischer Hirtenhund Buryato,7
dogs,2018,4,Mudi,109
dogs,2018,4,Nederlandse Kooikerhondje,663
dogs,2018,4,Nederlandse Schapendoes,326
dogs,2018,4,Newfoundland,895
dogs,2018,4,Nihon Supittsu,NA
dogs,2018,4,Nihon Teria,NA
dogs,2018,4,Norfolk Terrier,327
dogs,2018,4,Norrbottenspets,NA
dogs,2018,4,Norsk Elghund Gra,14
dogs,2018,4,Norsk Elghund Sort,NA
dogs,2018,4,Norsk Lundehund,32
dogs,2018,4,North American Shepherd,1096
dogs,2018,4,Norwegischer Buhund,10
dogs,2018,4,Norwich Terrier,353
dogs,2018,4,Nova Scotia Duck Tolling Retriever,938
dogs,2018,4,Ogar Polski,7
dogs,2018,4,Old English Bulldog,676
dogs,2018,4,Old English Sheepdog Bobtail,477
dogs,2018,4,Osterreichischer Pinscher,19
dogs,2018,4,Otterhound,20
dogs,2018,4,Pachon Navarro,NA
dogs,2018,4,Pariahund,NA
dogs,2018,4,Parson Russell Terrier,3189
dogs,2018,4,Patterdale Terrier,48
dogs,2018,4,Pekingese,2343
dogs,2018,4,Perdigueiro Portugues,19
dogs,2018,4,Perro Dogo Mallorquin Ca De Bou,18
dogs,2018,4,Perro Sin Pelo Del Peru,31
dogs,2018,4,Perro De Agua Espanol,288
dogs,2018,4,Petit Basset Griffon Vendeen,111
dogs,2018,4,Petit Bleu De Gascogne,17
dogs,2018,4,Petit Brabancon,92
dogs,2018,4,Petit Chien Lion,166
dogs,2018,4,Petit Gascon Saintongeois,10
dogs,2018,4,Pharaoh Hound,13
dogs,2018,4,Piccolo Levriero Italiano,385
dogs,2018,4,Pit Bull Terrier,509
dogs,2018,4,Plott Hound,NA
dogs,2018,4,Podenco Andaluz,53
dogs,2018,4,Podenco Canario,64
dogs,2018,4,Podenco Ibicenco,695
dogs,2018,4,Podengo Portugues Pequeno,192
dogs,2018,4,Poitevin,8
dogs,2018,4,Polski Owczarek Nizinny,142
dogs,2018,4,Polski Owczarek Podhalanski,45
dogs,2018,4,Porcelaine,15
dogs,2018,4,Posavski Gonic,NA
dogs,2018,4,Prager Rattler Prazsky Krysarik,712
dogs,2018,4,Prazsky Krysarik,7
dogs,2018,4,Pudelpointer,25
dogs,2018,4,Pug,6036
dogs,2018,4,Puli,117
dogs,2018,4,Pumi,35
dogs,2018,4,Rafeiro Do Alentejo,10
dogs,2018,4,Rasse Unbekannt,1287
dogs,2018,4,Rat Terrier,10
dogs,2018,4,Ratier Du Jura,754
dogs,2018,4,Ratonero Bodeguero Andaluz,205
dogs,2018,4,Rhodesian Ridgeback,2101
dogs,2018,4,Riesenschnauzer,938
dogs,2018,4,Rottweiler,1698
dogs,2018,4,Russkaya Psovaya Borzaya,282
dogs,2018,4,Russkiy Tchiorny Terrier,120
dogs,2018,4,Russkiy Toy Russischer Toy Terrier,277
dogs,2018,4,Russko Evropeiskaia Laika,11
dogs,2018,4,Saarlooswolfhond,129
dogs,2018,4,Sabueso Espanol,8
dogs,2018,4,Saluki,222
dogs,2018,4,Samoiedskaia Sabaka,986
dogs,2018,4,Schaferhund,2107
dogs,2018,4,Schaferhund Gross,215
dogs,2018,4,Schaferhund Klein,37
dogs,2018,4,Schaferhund Mittelgross,335
dogs,2018,4,Schaferhund Riesig,NA
dogs,2018,4,Schillerstovare,NA
dogs,2018,4,Schipperke,222
dogs,2018,4,Schnauzer,829
dogs,2018,4,Schnauzer Gross,2181
dogs,2018,4,Schnauzer Klein,728
dogs,2018,4,Schnauzer Mittelgross,167
dogs,2018,4,Schnauzer Riesig,8
dogs,2018,4,Schwarzwalder Schweisshund,23
dogs,2018,4,Schweizer Laufhund,2112
dogs,2018,4,Schweizer Niederlaufhund,832
dogs,2018,4,Schweizer Sennenhund Gross,132
dogs,2018,4,Schweizer Sennenhund Klein,NA
dogs,2018,4,Schweizer Sennenhund Mittelgross,36
dogs,2018,4,Schweizer Sennenhund Riesig,13
dogs,2018,4,Scottish Terrier,382
dogs,2018,4,Sealyham Terrier,19
dogs,2018,4,Segugio Italiano Kurzhaarig,149
dogs,2018,4,Setter,892
dogs,2018,4,Shar Pei,804
dogs,2018,4,Shetland Sheepdog Sheltie,2524
dogs,2018,4,Shiba Inu,1257
dogs,2018,4,Shih Tzu,5464
dogs,2018,4,Shikoku,15
dogs,2018,4,Shiloh Shepherd Dog,8
dogs,2018,4,Siberian Husky,4489
dogs,2018,4,Skye Terrier,24
dogs,2018,4,Sloughi,96
dogs,2018,4,Slovensky Cuvac,21
dogs,2018,4,Slovensky Hrubosrsty Stavac Ohar,6
dogs,2018,4,Slovensky Kopov,118
dogs,2018,4,Spinone Italiano,74
dogs,2018,4,Sredneasiatskaya Ovtcharka,16
dogs,2018,4,Srpski Gonic,10
dogs,2018,4,Srpski Trobojni Gonic,NA
dogs,2018,4,St Bernhardshund,1069
dogs,2018,4,Stabijhoun,28
dogs,2018,4,Staffordshire Bull Terrier,1854
dogs,2018,4,Steirische Rauhaarbracke,75
dogs,2018,4,Suomenajokoira,NA
dogs,2018,4,Suomenlapinkoira,166
dogs,2018,4,Suomenpystykorva,14
dogs,2018,4,Sussex Spaniel,NA
dogs,2018,4,Taiwan Dog,NA
dogs,2018,4,Terrier Brasileiro,16
dogs,2018,4,Terrier Gross,14
dogs,2018,4,Terrier Klein,369
dogs,2018,4,Terrier Mittel,212
dogs,2018,4,Thai Ridgeback Dog,42
dogs,2018,4,Tibetan Spaniel,920
dogs,2018,4,Tibetan Terrier,2025
dogs,2018,4,Tiroler Bracke,120
dogs,2018,4,Tornjak,11
dogs,2018,4,Tosa,7
dogs,2018,4,Treeing Walker Coonhound,5
dogs,2018,4,Treibhund Gross,62
dogs,2018,4,Treibhund Mittelgross,441
dogs,2018,4,Vastgotaspets,131
dogs,2018,4,Volpino Italiano,423
dogs,2018,4,Vostotchno Sibirskaia Laika,NA
dogs,2018,4,Waller,65
dogs,2018,4,Weimaraner,1062
dogs,2018,4,Weisser Schaferhund A C,1141
dogs,2018,4,Weisser Schweizer Schaferhund,1907
dogs,2018,4,Welsh Corgi Cardigan,176
dogs,2018,4,Welsh Corgi Pembroke,242
dogs,2018,4,Welsh Springer Spaniel,172
dogs,2018,4,Welsh Terrier,305
dogs,2018,4,West Highland White Terrier,4878
dogs,2018,4,Westfalenterrier,49
dogs,2018,4,Westfalische Dachsbracke,14
dogs,2018,4,Wetterhoun,NA
dogs,2018,4,Whippet,1512
dogs,2018,4,Wolfshund,563
dogs,2018,4,Xoloitzcuintle Zwischenvarietat,90
dogs,2018,4,Yorkshire Terrier,18574
dogs,2018,4,Yugoslovenski Ovcarski Pas Sarplaninac,42
dogs,2018,4,Yuzhnorusskaya Ovtcharka,6
dogs,2018,4,Zapadno Sibirskaia Laika,11
dogs,2018,4,Zwerg Dachshund,6604
dogs,2018,4,Zwergpinscher Rehpinscher,3251
dogs,2018,4,Zwergpudel,11025
dogs,2018,4,Zwergschnauzer,1420
dogs,2018,4,Zwergspitz Pomeranian,6319
dogs,2018,4,Miniature American Shepherd,5
dogs,2018,4,Hahoawu Schensi,NA
dogs,2018,4,Yakutskaya Laika,NA
dogs,2018,4,American Water Spaniel,NA
dogs,2018,4,Gammel Dansk Honsehund,NA
dogs,2018,4,Perdiguero De Burgos,NA
dogs,2018,4,Ciobanesc Romanesc De Bucovina,NA
dogs,2018,4,Cao De Gado Transmontano,NA
dogs,2018,4,Crnogorski Planinski Gonic,NA
dogs,2018,4,Segugio Maremmano,NA
dogs,2018,4,American Foxhound,NA
dogs,2018,4,Canadian Eskimo Dog,NA
dogs,2018,4,Dansk Svensk Gardshund,NA
dogs,2018,4,Svensk Lapphund,NA
dogs,2018,4,Thai Bangkaew Dog,NA
dogs,2018,4,Segugio Italiano A Pelo Forte,NA
dogs,2018,4,Black And Tan Coonhound,NA
dogs,2018,4,Chien D Artois,NA
dogs,2018,4,Hygenhund,NA
dogs,2018,4,Grand Anglo Francais Tricolore,NA
dogs,2018,4,Grand Anglo Francais Blanc Et Noir,NA
dogs,2018,4,Eesti Hagijas,NA
dogs,2018,5,Affenpinscher,93
dogs,2018,5,Afghan Hound,274
dogs,2018,5,Aidi Chien De Montagne De L Atlas,5
dogs,2018,5,Airedale Terrier,665
dogs,2018,5,Akita,651
dogs,2018,5,Alaskan Husky,475
dogs,2018,5,Alaskan Malamute,832
dogs,2018,5,Alpenlandische Dachsbracke,366
dogs,2018,5,Altdeutscher Schaferhund,853
dogs,2018,5,American Akita,105
dogs,2018,5,American Bull Terrier,26
dogs,2018,5,American Bulldog,517
dogs,2018,5,American Cocker Spaniel,552
dogs,2018,5,American Eskimo Dog,10
dogs,2018,5,American Hairless Terrier,33
dogs,2018,5,American Staffordshire Terrier,2085
dogs,2018,5,Anglo Francais De Petite Venerie,9
dogs,2018,5,Anjing Kintamani Bali,NA
dogs,2018,5,Appenzeller Sennenhund,3927
dogs,2018,5,Ariegeois,10
dogs,2018,5,Australian Cattle Dog,334
dogs,2018,5,Australian Kelpie,372
dogs,2018,5,Australian Shepherd,5019
dogs,2018,5,Australian Silky Terrier,172
dogs,2018,5,Australian Stumpy Tail Cattle Dog,NA
dogs,2018,5,Australian Terrier,128
dogs,2018,5,Azawakh,65
dogs,2018,5,Barbet,422
dogs,2018,5,Bardino,17
dogs,2018,5,Basenji,289
dogs,2018,5,Basset Artesien Normand,26
dogs,2018,5,Basset Bleu De Gascogne,7
dogs,2018,5,Basset Fauve De Bretagne,141
dogs,2018,5,Basset Hound,500
dogs,2018,5,Bayerischer Gebirgsschweisshund,460
dogs,2018,5,Beagle,4574
dogs,2018,5,Beagle Harrier,8
dogs,2018,5,Bearded Collie,727
dogs,2018,5,Bedlington Terrier,41
dogs,2018,5,Berger De Beauce,1254
dogs,2018,5,Berger De Picardie Berger Picard,193
dogs,2018,5,Berger De Savoie,12
dogs,2018,5,Berner Sennenhund,7481
dogs,2018,5,Bichon,759
dogs,2018,5,Bichon Havanais,4313
dogs,2018,5,Bichon A Poil Frise,1753
dogs,2018,5,Boerboel,82
dogs,2018,5,Bolognese,454
dogs,2018,5,Bolonka Zwetna,5831
dogs,2018,5,Border Collie,11858
dogs,2018,5,Border Terrier,1181
dogs,2018,5,Bosanski Ostrodlaki Gonic Barak,6
dogs,2018,5,Boston Terrier,996
dogs,2018,5,Bouvier Des Ardennes,NA
dogs,2018,5,Bouvier Des Flandres Vlaamse Koehond,117
dogs,2018,5,Bracco Italiano Italienischer Vorstehhund,35
dogs,2018,5,Brandlbracke Vieraugl,151
dogs,2018,5,Braque Francais Type Gascogne,13
dogs,2018,5,Braque Francais Type Pyrenees,NA
dogs,2018,5,Braque Saint Germain,8
dogs,2018,5,Braque D Auvergne,29
dogs,2018,5,Braque De L Ariege,NA
dogs,2018,5,Braque Du Bourbonnais,37
dogs,2018,5,Briard Berger De Brie,512
dogs,2018,5,Briquet Griffon Vendeen,21
dogs,2018,5,Broholmer,26
dogs,2018,5,Bull Terrier,523
dogs,2018,5,Bullartiger Terrier Gross,6
dogs,2018,5,Bullartiger Terrier Klein,23
dogs,2018,5,Bullartiger Terrier Mittel,16
dogs,2018,5,Bullmastiff,182
dogs,2018,5,Ca De Bestiar Perro De Pastor Mallorquin,11
dogs,2018,5,Cairn Terrier,2236
dogs,2018,5,Canaan Dog,34
dogs,2018,5,Canadian Inuit Dog Husky,22
dogs,2018,5,Cane Corso Italiano,704
dogs,2018,5,Cane Da Pastore Bergamasco,761
dogs,2018,5,Cane Da Pastore Maremmano Abruzzese,491
dogs,2018,5,Cao Fila De Sao Miguel,13
dogs,2018,5,Cao Da Serra Da Estrela,65
dogs,2018,5,Cao Da Serra De Aires Portug Hutehund,79
dogs,2018,5,Cao De Castro Laboreiro,13
dogs,2018,5,Cao De Agua Portugues Portugiesischer Wasserhund,252
dogs,2018,5,Cavalier King Charles Spaniel,4224
dogs,2018,5,Ceskoslovensky Vlciak,410
dogs,2018,5,Cesky Fousek,10
dogs,2018,5,Cesky Terrier,16
dogs,2018,5,Chart Polski,11
dogs,2018,5,Chesapeake Bay Retriever,103
dogs,2018,5,Chien De Berger Belge,6795
dogs,2018,5,Chien De Berger Des Pyrenees A Face Rase,12
dogs,2018,5,Chien De Berger Des Pyrenees A Poil Long,829
dogs,2018,5,Chien De Montagne Des Pyrenees,393
dogs,2018,5,Chien De Saint Hubert,81
dogs,2018,5,Chihuahueno,26405
dogs,2018,5,Chin,114
dogs,2018,5,Chinese Crested Dog,688
dogs,2018,5,Chinook,NA
dogs,2018,5,Chodenhund Chodsky Pes,138
dogs,2018,5,Chodsky Pes,NA
dogs,2018,5,Chortaj,NA
dogs,2018,5,Chow Chow,483
dogs,2018,5,Cimarron Uruguayo,NA
dogs,2018,5,Ciobanesc Romanesc Carpatin,8
dogs,2018,5,Ciobanesc Romanesc Mioritic,NA
dogs,2018,5,Cirneco Dell Etna,48
dogs,2018,5,Clumber Spaniel,15
dogs,2018,5,Collie Smooth,93
dogs,2018,5,Collie Rough,2155
dogs,2018,5,Continental Bulldog,992
dogs,2018,5,Coton De Tulear,2625
dogs,2018,5,Curly Coated Retriever,110
dogs,2018,5,Cursinu,21
dogs,2018,5,Dalmatinski Pas,1874
dogs,2018,5,Dandie Dinmont Terrier,17
dogs,2018,5,Dansk Svensk Gardhund,46
dogs,2018,5,Deerhound,87
dogs,2018,5,Deutsch Drahthaar,352
dogs,2018,5,Deutsch Kurzhaar,219
dogs,2018,5,Deutsch Langhaar,76
dogs,2018,5,Deutsch Stichelhaar,10
dogs,2018,5,Deutsche Bracke,139
dogs,2018,5,Deutscher Boxer,3722
dogs,2018,5,Deutscher Pinscher,594
dogs,2018,5,Deutscher Schaferhund,10048
dogs,2018,5,Deutscher Vorstehhund,63
dogs,2018,5,Deutscher Wachtelhund,843
dogs,2018,5,Dingo,NA
dogs,2018,5,Do Khyi Tibet Dogge,58
dogs,2018,5,Dobermann,762
dogs,2018,5,Dogo Argentino,284
dogs,2018,5,Dogo Canario,124
dogs,2018,5,Dogue De Bordeaux,274
dogs,2018,5,Drentsche Patrijshond,20
dogs,2018,5,Drever,NA
dogs,2018,5,Dunker,27
dogs,2018,5,Englische Bulldogge,2163
dogs,2018,5,English Cocker Spaniel,6103
dogs,2018,5,English Foxhound,NA
dogs,2018,5,English Pointer,384
dogs,2018,5,English Setter,1154
dogs,2018,5,English Springer Spaniel,951
dogs,2018,5,English Toy Terrier,99
dogs,2018,5,Entlebucher Sennenhund,1700
dogs,2018,5,Epagneul Bleu De Picardie,18
dogs,2018,5,Epagneul Breton,572
dogs,2018,5,Epagneul Francais,65
dogs,2018,5,Epagneul Nain Continental,2313
dogs,2018,5,Epagneul Picard,NA
dogs,2018,5,Epagneul Saint Usuge,10
dogs,2018,5,Erdelyi Kopo,137
dogs,2018,5,Eurasier,766
dogs,2018,5,European Sled Dog Esd,179
dogs,2018,5,Field Spaniel,140
dogs,2018,5,Fila Brasileiro,14
dogs,2018,5,Flat Coated Retriever,2726
dogs,2018,5,Fox Terrier Wire,221
dogs,2018,5,Francais Blanc Et Noir,NA
dogs,2018,5,Francais Blanc Et Orange,NA
dogs,2018,5,Franzosische Bulldogge,11333
dogs,2018,5,Galgo Espanol,1202
dogs,2018,5,Germanischer Barenhund,7
dogs,2018,5,Golden Retriever,12390
dogs,2018,5,Gonczy Polski,7
dogs,2018,5,Gordon Setter,620
dogs,2018,5,Gos Rater Valencia,NA
dogs,2018,5,Gos D Atura Catala Perro De Pastor Catalan,330
dogs,2018,5,Grand Anglo Francais Blanc Orange,NA
dogs,2018,5,Grand Basset Griffon Vendee,20
dogs,2018,5,Grand Bleu De Gascogne,10
dogs,2018,5,Grand Griffon Vendeen,NA
dogs,2018,5,Great Dane,1371
dogs,2018,5,Greyhound,151
dogs,2018,5,Greyster,31
dogs,2018,5,Griechischer Hirtenhund Hellenikos Poimenikos,10
dogs,2018,5,Griffon Belge,45
dogs,2018,5,Griffon Bleu De Gascogne,46
dogs,2018,5,Griffon Bruxellois,74
dogs,2018,5,Griffon Fauve De Bretagne,51
dogs,2018,5,Griffon Nivernais,29
dogs,2018,5,Griffon D Arret A Poil Dur Korthals,88
dogs,2018,5,Griffon Mittel,166
dogs,2018,5,Gronlandshund Qimmeq Qimuttoq,69
dogs,2018,5,Grosser Munsterlander,102
dogs,2018,5,Grosser Schweizer Sennenhund,1080
dogs,2018,5,Hamiltonstovare,NA
dogs,2018,5,Hannoverscher Schweisshund,187
dogs,2018,5,Harrier,NA
dogs,2018,5,Harzer Fuchs,23
dogs,2018,5,Heading Dog,8
dogs,2018,5,Hellinikos Ichnilatis,21
dogs,2018,5,Hokkaido,NA
dogs,2018,5,Hollandse Herdershond,515
dogs,2018,5,Hollandse Smoushond,NA
dogs,2018,5,Hovawart,949
dogs,2018,5,Hrvatski Ovcar,17
dogs,2018,5,Huntaway,NA
dogs,2018,5,Irish Glen Of Imaal Terrier,7
dogs,2018,5,Irish Red And White Setter,42
dogs,2018,5,Irish Soft Coated Wheaten Terrier,350
dogs,2018,5,Irish Water Spaniel,28
dogs,2018,5,Irish Wolfhound,224
dogs,2018,5,Islenskur Fjarhundur,275
dogs,2018,5,Istarski Kratkodlaki Gonic,7
dogs,2018,5,Istarski Ostrodlaki Gonic,NA
dogs,2018,5,Jack Russell Terrier,16628
dogs,2018,5,Jagdhund Gross,NA
dogs,2018,5,Jagdhund Klein,8
dogs,2018,5,Jagdhund Mittel,56
dogs,2018,5,Jagdterrier,887
dogs,2018,5,Jamthund,NA
dogs,2018,5,Kai,NA
dogs,2018,5,Kangal Coban Kopegi,188
dogs,2018,5,Karakatschan Bulg Hirtenhund,6
dogs,2018,5,Karjalankarhukoira,23
dogs,2018,5,Kavkazskaia Ovtcharka,75
dogs,2018,5,Kerry Blue Terrier,83
dogs,2018,5,Khalag Tazi Afghanischer Wustenhund,13
dogs,2018,5,King Charles Spaniel,149
dogs,2018,5,Kishu,7
dogs,2018,5,Kleiner Munsterlander,894
dogs,2018,5,Komondor,13
dogs,2018,5,Korea Jindo Dog,6
dogs,2018,5,Kraski Ovcar,NA
dogs,2018,5,Kreuzung,139675
dogs,2018,5,Kritikos Lagonikos,276
dogs,2018,5,Kromfohrlander,256
dogs,2018,5,Kuvasz,103
dogs,2018,5,Labrador Retriever,23106
dogs,2018,5,Lagotto Romagnolo,3311
dogs,2018,5,Lakeland Terrier,182
dogs,2018,5,Lancashire Heeler,NA
dogs,2018,5,Landseer,260
dogs,2018,5,Lapinporokoira,61
dogs,2018,5,Leonberger,778
dogs,2018,5,Lhasa Apso,1293
dogs,2018,5,Longhaired Whippet,159
dogs,2018,5,Louisiana Catahoula Leopard Dog,14
dogs,2018,5,Lurcher,17
dogs,2018,5,Magyar Agar,41
dogs,2018,5,Magyar Vizsla Drotzoru,6
dogs,2018,5,Magyar Vizsla Rovidszoru,1313
dogs,2018,5,Magyar Vizsla Rauhhaar,482
dogs,2018,5,Maltese,6399
dogs,2018,5,Manchester Terrier,117
dogs,2018,5,Markiesje,7
dogs,2018,5,Mastiff,54
dogs,2018,5,Mastin Espanol,36
dogs,2018,5,Mastin Del Pirineo,11
dogs,2018,5,Mastino Neapoletano,32
dogs,2018,5,Miniature Bull Terrier,451
dogs,2018,5,Molosse Gross,9
dogs,2018,5,Molosse Mitttelgross,5
dogs,2018,5,Molosse Riesig,NA
dogs,2018,5,Mongolischer Hirtenhund Buryato,7
dogs,2018,5,Mudi,108
dogs,2018,5,Nederlandse Kooikerhondje,661
dogs,2018,5,Nederlandse Schapendoes,326
dogs,2018,5,Newfoundland,888
dogs,2018,5,Nihon Supittsu,NA
dogs,2018,5,Nihon Teria,NA
dogs,2018,5,Norfolk Terrier,328
dogs,2018,5,Norrbottenspets,NA
dogs,2018,5,Norsk Elghund Gra,14
dogs,2018,5,Norsk Elghund Sort,NA
dogs,2018,5,Norsk Lundehund,30
dogs,2018,5,North American Shepherd,1101
dogs,2018,5,Norwegischer Buhund,9
dogs,2018,5,Norwich Terrier,350
dogs,2018,5,Nova Scotia Duck Tolling Retriever,940
dogs,2018,5,Ogar Polski,5
dogs,2018,5,Old English Bulldog,688
dogs,2018,5,Old English Sheepdog Bobtail,495
dogs,2018,5,Osterreichischer Pinscher,19
dogs,2018,5,Otterhound,20
dogs,2018,5,Pachon Navarro,NA
dogs,2018,5,Pariahund,NA
dogs,2018,5,Parson Russell Terrier,3193
dogs,2018,5,Patterdale Terrier,48
dogs,2018,5,Pekingese,2327
dogs,2018,5,Perdigueiro Portugues,19
dogs,2018,5,Perro Dogo Mallorquin Ca De Bou,18
dogs,2018,5,Perro Sin Pelo Del Peru,30
dogs,2018,5,Perro De Agua Espanol,289
dogs,2018,5,Petit Basset Griffon Vendeen,111
dogs,2018,5,Petit Bleu De Gascogne,17
dogs,2018,5,Petit Brabancon,92
dogs,2018,5,Petit Chien Lion,166
dogs,2018,5,Petit Gascon Saintongeois,10
dogs,2018,5,Pharaoh Hound,13
dogs,2018,5,Piccolo Levriero Italiano,386
dogs,2018,5,Pit Bull Terrier,509
dogs,2018,5,Plott Hound,NA
dogs,2018,5,Podenco Andaluz,54
dogs,2018,5,Podenco Canario,67
dogs,2018,5,Podenco Ibicenco,696
dogs,2018,5,Podengo Portugues Pequeno,196
dogs,2018,5,Poitevin,8
dogs,2018,5,Polski Owczarek Nizinny,142
dogs,2018,5,Polski Owczarek Podhalanski,44
dogs,2018,5,Porcelaine,15
dogs,2018,5,Posavski Gonic,NA
dogs,2018,5,Prager Rattler Prazsky Krysarik,716
dogs,2018,5,Prazsky Krysarik,7
dogs,2018,5,Pudelpointer,25
dogs,2018,5,Pug,6061
dogs,2018,5,Puli,119
dogs,2018,5,Pumi,35
dogs,2018,5,Rafeiro Do Alentejo,10
dogs,2018,5,Rasse Unbekannt,1319
dogs,2018,5,Rat Terrier,11
dogs,2018,5,Ratier Du Jura,751
dogs,2018,5,Ratonero Bodeguero Andaluz,205
dogs,2018,5,Rhodesian Ridgeback,2099
dogs,2018,5,Riesenschnauzer,932
dogs,2018,5,Rottweiler,1700
dogs,2018,5,Russkaya Psovaya Borzaya,279
dogs,2018,5,Russkiy Tchiorny Terrier,119
dogs,2018,5,Russkiy Toy Russischer Toy Terrier,282
dogs,2018,5,Russko Evropeiskaia Laika,11
dogs,2018,5,Saarlooswolfhond,128
dogs,2018,5,Sabueso Espanol,8
dogs,2018,5,Saluki,219
dogs,2018,5,Samoiedskaia Sabaka,994
dogs,2018,5,Schaferhund,2123
dogs,2018,5,Schaferhund Gross,215
dogs,2018,5,Schaferhund Klein,37
dogs,2018,5,Schaferhund Mittelgross,341
dogs,2018,5,Schaferhund Riesig,NA
dogs,2018,5,Schillerstovare,NA
dogs,2018,5,Schipperke,222
dogs,2018,5,Schnauzer,821
dogs,2018,5,Schnauzer Gross,2182
dogs,2018,5,Schnauzer Klein,730
dogs,2018,5,Schnauzer Mittelgross,171
dogs,2018,5,Schnauzer Riesig,8
dogs,2018,5,Schwarzwalder Schweisshund,24
dogs,2018,5,Schweizer Laufhund,2102
dogs,2018,5,Schweizer Niederlaufhund,829
dogs,2018,5,Schweizer Sennenhund Gross,133
dogs,2018,5,Schweizer Sennenhund Klein,NA
dogs,2018,5,Schweizer Sennenhund Mittelgross,36
dogs,2018,5,Schweizer Sennenhund Riesig,13
dogs,2018,5,Scottish Terrier,382
dogs,2018,5,Sealyham Terrier,19
dogs,2018,5,Segugio Italiano Kurzhaarig,150
dogs,2018,5,Setter,895
dogs,2018,5,Shar Pei,803
dogs,2018,5,Shetland Sheepdog Sheltie,2537
dogs,2018,5,Shiba Inu,1275
dogs,2018,5,Shih Tzu,5475
dogs,2018,5,Shikoku,15
dogs,2018,5,Shiloh Shepherd Dog,8
dogs,2018,5,Siberian Husky,4524
dogs,2018,5,Skye Terrier,24
dogs,2018,5,Sloughi,96
dogs,2018,5,Slovensky Cuvac,21
